IMG_Contig_Name,Original_Contig_Name,Bin,Contig %GC,Contig Length,Locus_Tag,IMG_Gene_ID,Gene_Start,Gene_Stop,Gene_Length,Homolog_Gene_ID,Homolog_Taxon_ID,Lineage %ID,Lineage,Product,Source,COG_ID,Cog %ID,PFAM_ID,KO_Term,KO %ID,EC_Number
WOR52_10021215,WOR1_52_54_19671,#N/A,39.0244,6888,WOR52_100212159,WOR52_10021215.31,6223,6888,665,2510093290,2510065009,30.6,"Archaea;Crenarchaeota;Thermoprotei;Acidilobales;Caldisphaeraceae;Caldisphaera;lagunensis;Caldisphaera lagunensis IC-154, DSM 15908",Aspartate/tyrosine/aromatic aminotransferase,COG0436,COG0436,25.74,pfam00155,KO:K00812,30.6,EC:2.6.1.1
WOR52_10005485,WOR1_52_54_2861,#N/A,38.4854,28312,WOR52_100054859,WOR52_10005485.26,7269,8627,1358,2504813567,2504756013,40.6,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,40.27,pfam00202,KO:K00823,38.5,EC:2.6.1.19
WOR52_10041147,WOR1_52_54_64927,#N/A,43.5077,16404,WOR52_1004114710,WOR52_10041147.31,6825,7199,374,2504813576,2504756013,63.9,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,54.62,pfam00310,KO:K00820,63,EC:2.6.1.16
WOR52_10001419,16780,#N/A,43.6321,12406,WOR52_100014191,WOR52_10001419.1,3,1376,1373,2504813567,2504756013,58.2,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.34,pfam00202,KO:K00823,58.6,EC:2.6.1.19
WOR52_10029050,WOR1_52_54_27886,#N/A,44.4276,11889,WOR52_100290509,WOR52_10029050.26,6847,8184,1337,2504813567,2504756013,58.4,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,51.01,pfam00202,KO:K00823,58.6,EC:2.6.1.19
WOR52_10009541,WOR1_52_54_7255,#N/A,44.8765,11340,WOR52_100095419,WOR52_10009541.28,6869,8206,1337,2504813567,2504756013,56.6,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,48.76,pfam00202,KO:K00823,56.8,EC:2.6.1.19
WOR52_10012950,WOR1_52_54_10922,#N/A,42.357,9741,WOR52_1001295010,WOR52_10012950.32,7089,8426,1337,2504813567,2504756013,57.3,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50,pfam00202,KO:K00823,58.8,EC:2.6.1.19
WOR52_10021852,WOR1_52_54_20341,#N/A,39.5098,7140,WOR52_100218521,WOR52_10021852.1,212,427,215,2504813567,2504756013,57.7,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),,,COG0160,46.48,,KO:K07250,54.9,EC:2.6.1.19
WOR52_10020315,WOR1_52_54_18730,#N/A,45.8133,7070,WOR52_100203155,WOR52_10020315.12,3348,4685,1337,2504813567,2504756013,55.7,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,52.36,pfam00202,KO:K00823,57.5,EC:2.6.1.19
WOR52_10041724,WOR1_52_54_71712,#N/A,43.2657,6504,WOR52_100417246,WOR52_10041724.18,6053,6502,449,2504813567,2504756013,52.4,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,52.27,pfam00202,KO:K07250,44.8,EC:2.6.1.19
WOR52_10042883,WOR1_52_54_91905,#N/A,48.7223,6418,WOR52_100428832,WOR52_10042883.5,1299,1586,287,2504813567,2504756013,49.5,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,40.43,pfam00202,KO:K00823,47.9,EC:2.6.1.19
WOR52_10026667,WOR1_52_54_25396,#N/A,44.0839,6009,WOR52_100266677,WOR52_10026667.19,3816,5153,1337,2504813567,2504756013,58,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.34,pfam00202,KO:K00823,58.9,EC:2.6.1.19
WOR52_10029551,WOR1_52_54_28411,#N/A,45.9555,5662,WOR52_100295519,WOR52_10029551.28,4673,5662,989,2504813567,2504756013,54.7,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50,pfam00202,KO:K00823,57.7,EC:2.6.1.19
WOR52_10034450,WOR1_52_54_33538,#N/A,48.6356,5167,WOR52_100344507,WOR52_10034450.24,4218,5165,947,2504813567,2504756013,57.3,Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;unclassified Archaea;Geoarchaeota archaeon OSPB-1 (8 best scaffolds),4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,50.32,pfam00202,KO:K00823,57.3,EC:2.6.1.19
WOR52_10000908,16269,#N/A,45.464,38503,WOR52_1000090818,WOR52_10000908.55,18796,21750,2954,2522243921,2522125061,41,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24296,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10001828,17189,#N/A,50.9087,19753,WOR52_100018284,WOR52_10001828.12,5039,7936,2897,2522243921,2522125061,39.8,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24296,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10006995,WOR1_52_54_4505,#N/A,41.6863,14458,WOR52_100069951,WOR52_10006995.1,2,1009,1007,2522243921,2522125061,52.9,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24296,Zinc carboxypeptidase,pfam00246,COG0674,23.81,pfam00246,,,
WOR52_10009506,WOR1_52_54_7217,#N/A,46.9987,11945,WOR52_100095064,WOR52_10009506.10,3194,6148,2954,2522243921,2522125061,40.7,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24296,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10006963,WOR1_52_54_4470,66,42.5239,14232,WOR52_1000696310,WOR52_10006963.29,10121,11950,1829,2522227279,2522125054,52.5,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,53.93,pfam00310,KO:K00820,54.1,EC:2.6.1.16
WOR52_10000614,15975,#N/A,43.7593,51909,WOR52_100006147,WOR52_10000614.19,5822,7651,1829,2522227279,2522125054,57.1,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,52.3,pfam00310,KO:K00820,58,EC:2.6.1.16
WOR52_10003313,WOR1_52_54_379,#N/A,42.8652,40674,WOR52_100033137,WOR52_10003313.23,6872,8701,1829,2522227279,2522125054,57.4,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,51.64,pfam00310,KO:K00820,57.3,EC:2.6.1.16
WOR52_10013365,WOR1_52_54_11358,#N/A,42.7454,15728,WOR52_100133656,WOR52_10013365.18,5970,7799,1829,2522227279,2522125054,57.1,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,50.33,pfam00310,KO:K00820,56.2,EC:2.6.1.16
WOR52_10007214,WOR1_52_54_4745,#N/A,42.4727,14122,WOR52_1000721413,WOR52_10007214.40,10525,12354,1829,2522227279,2522125054,55.8,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,50.33,pfam00310,KO:K00820,54.8,EC:2.6.1.16
WOR52_10001259,16620,#N/A,48.7311,12688,WOR52_100012595,WOR52_10001259.14,4575,6404,1829,2522227279,2522125054,55.4,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,48.36,pfam00310,KO:K00820,56.6,EC:2.6.1.16
WOR52_10018578,WOR1_52_54_16894,#N/A,43.7877,7461,WOR52_100185782,WOR52_10018578.5,2036,3865,1829,2522227279,2522125054,55.6,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Acidobacteriaceae;sp.;Acidobacteriaceae sp. DSM 24297,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,51.97,pfam00310,KO:K00820,56.3,EC:2.6.1.16
WOR52_10008990,WOR1_52_54_6662,#N/A,46.2926,18571,WOR52_100089902,WOR52_10008990.5,1060,2955,1895,2504101814,2503982037,23.5,Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Granulicella;mallensis;Granulicella mallensis MP5ACTX8,Peptidase propeptide and YPEB domain,pfam03413,,,pfam03413,,,
WOR52_10010453,WOR1_52_54_8243,#N/A,46.8973,10668,WOR52_100104531,WOR52_10010453.1,1,1479,1478,2504706262,2504643019,48.9,"Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;saanensis;Terriglobus saanensis SP1PR4, DSM 23119",Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10041461,WOR1_52_54_68483,#N/A,46.3312,5247,WOR52_100414611,WOR52_10041461.1,2,1525,1523,2504706262,2504643019,48,"Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae;Terriglobus;saanensis;Terriglobus saanensis SP1PR4, DSM 23119",Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10012552,WOR1_52_54_10499,#N/A,51.1137,9473,WOR52_100125521,WOR52_10012552.1,3,818,815,2523449717,2523231062,37,Bacteria;Acidobacteria;Holophagae;Holophagales;Holophagaceae;Geothrix;fermentans;Geothrix fermentans DSM 14018,Pyruvate ferredoxin/flavodoxin oxidoreductase,pfam01558,COG1014,21.61,pfam01855,KO:K00174,36,EC:1.2.7.3
WOR52_10041874,WOR1_52_54_73582,21,67.5834,7163,WOR52_100418743,WOR52_10041874.9,1576,2937,1361,639681984,639633060,54.5,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,52.71,pfam00202,KO:K00823,54.5,EC:2.6.1.19
WOR52_10012184,WOR1_52_54_10092,56,65.8598,18755,WOR52_1001218416,WOR52_10012184.46,11336,12403,1067,639681138,639633060,48.1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,36.65,pfam01380,KO:K00820,48.1,EC:2.6.1.16
WOR52_10000806,16167,57,65.5973,31079,WOR52_1000080620,WOR52_10000806.74,18936,21755,2819,639683056,639633060,45.6,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10001119,16480,57,63.9658,29608,WOR52_1000111929,WOR52_10001119.100,21877,23616,1739,639681073,639633060,34.7,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10005585,WOR1_52_54_2967,69,57.3063,20448,WOR52_100055853,WOR52_10005585.10,10788,13205,2417,639681815,639633060,47.9,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Bacterial pre-peptidase C-terminal domain,pfam04151,,,pfam04151,,,
WOR52_10013463,WOR1_52_54_11462,76,54.5073,9063,WOR52_100134634,WOR52_10013463.12,2811,4634,1823,639686798,639633060,51.5,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,50.99,pfam00310,KO:K00820,51.5,EC:2.6.1.16
WOR52_10032033,WOR1_52_54_31014,78,42.0408,5390,WOR52_100320331,WOR52_10032033.1,2,805,803,639686485,639633060,61.5,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,domain,pfam01855,COG0674,35.41,pfam01855,KO:K00174,61.5,EC:1.2.7.3
WOR52_10011943,WOR1_52_54_9835,78,39.8328,9806,WOR52_100119432,WOR52_10011943.5,595,2007,1412,639681984,639633060,43.8,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,45.41,pfam00202,KO:K00823,43.8,EC:2.6.1.19
WOR52_10010437,WOR1_52_54_8226,54-2,46.4801,19901,WOR52_100104376,WOR52_10010437.17,3897,5303,1406,639681984,639633060,46.1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,45.97,pfam00202,KO:K00823,46.1,EC:2.6.1.19
WOR52_10008167,WOR1_52_54_5769,54-2,47.2969,18997,WOR52_1000816710,WOR52_10008167.31,6250,7221,971,639686798,639633060,42.5,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,"Glucosamine 6-phosphate synthetase, contains amidotransferase and phosphosugar isomerase domains",COG0449,COG0449,41.24,pfam12950,KO:K00820,42.5,EC:2.6.1.16
WOR52_10004621,WOR1_52_54_1886,78-2,41.8344,34976,WOR52_1000462112,WOR52_10004621.37,12545,13960,1415,639681984,639633060,45.1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,4-aminobutyrate aminotransferase and related aminotransferases,COG0160,COG0160,44.54,pfam00202,KO:K00823,45.1,EC:2.6.1.19
WOR52_10003191,WOR1_52_54_233,#N/A,44.4745,79351,WOR52_1000319126,WOR52_10003191.82,28052,30637,2585,639686089,639633060,41.9,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10000777,16138,#N/A,47.4098,45035,WOR52_1000077728,WOR52_10000777.85,27809,29749,1940,639686089,639633060,44,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10004822,WOR1_52_54_2119,#N/A,41.2291,43217,WOR52_1000482213,WOR52_10004822.44,11506,14115,2609,639686089,639633060,41.3,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam08532,,,
WOR52_10000677,16038,#N/A,42.459,42667,WOR52_1000067737,WOR52_10000677.119,38248,42390,4142,639682607,639633060,30.9,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam05124,,,
WOR52_10003297,WOR1_52_54_360,#N/A,41.5317,41484,WOR52_100032973,WOR52_10003297.9,3761,7900,4139,639682607,639633060,30.1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam05124,,,
WOR52_10003349,WOR1_52_54_423,#N/A,34.9938,39667,WOR52_1000334912,WOR52_10003349.35,11442,14054,2612,639686089,639633060,41.8,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,COG4853,20.49,pfam00246,,,
WOR52_10003452,WOR1_52_54_539,#N/A,43.9667,35122,WOR52_1000345213,WOR52_10003452.46,15564,18179,2615,639686089,639633060,41.1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam08532,,,
WOR52_10003485,WOR1_52_54_581,#N/A,39.5081,33993,WOR52_100034851,WOR52_10003485.1,1,1185,1184,639686089,639633060,50.8,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10004102,WOR1_52_54_1307,#N/A,43.2479,24970,WOR52_1000410215,WOR52_10004102.45,15021,17633,2612,639686089,639633060,41.7,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam08532,,,
WOR52_10001235,16596,#N/A,49.8415,24598,WOR52_100012352,WOR52_10001235.5,3380,4327,947,639682607,639633060,37.2,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam12208,,,
WOR52_10004160,WOR1_52_54_1376,#N/A,48.4081,24091,WOR52_1000416014,WOR52_10004160.46,14135,16762,2627,639686089,639633060,41.3,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10001829,17190,#N/A,49.14,20639,WOR52_100018295,WOR52_10001829.13,3507,7637,4130,639682607,639633060,29.1,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam11220,,,
WOR52_10010205,WOR1_52_54_7976,#N/A,43.4331,14908,WOR52_100102057,WOR52_10010205.26,12648,14906,2258,639686089,639633060,40.6,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam08532,,,
WOR52_10013512,WOR1_52_54_11515,#N/A,45.2428,14767,WOR52_100135124,WOR52_10013512.12,2883,5504,2621,639686089,639633060,41.7,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam01383,,,
WOR52_10007079,WOR1_52_54_4601,#N/A,41.7526,14059,WOR52_100070791,WOR52_10007079.1,36,2645,2609,639686089,639633060,40.7,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam09108,,,
WOR52_10010207,WOR1_52_54_7978,#N/A,45.1734,11416,WOR52_100102075,WOR52_10010207.14,3218,5839,2621,639686089,639633060,41.2,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10002252,17613,#N/A,49.0298,10565,WOR52_100022524,WOR52_10002252.9,2561,5188,2627,639686089,639633060,40.2,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10039977,WOR1_52_54_54088,#N/A,39.5306,9160,WOR52_100399772,WOR52_10039977.5,2052,6440,4388,639682607,639633060,30.3,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam05124,,,
WOR52_10002697,18464,#N/A,49.5607,8763,WOR52_100026973,WOR52_10002697.10,2550,5738,3188,639682607,639633060,29,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,COG1892,20.63,pfam05124,,,
WOR52_10028556,WOR1_52_54_27375,#N/A,42.0685,7590,WOR52_100285561,WOR52_10028556.1,3,1583,1580,639686089,639633060,47.9,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,Zinc carboxypeptidase,pfam00246,,,pfam00246,,,
WOR52_10021957,WOR1_52_54_20452,#N/A,41.6716,6748,WOR52_100219571,WOR52_10021957.1,2,844,842,639686485,639633060,69.4,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,domain,pfam01855,COG0674,36.6,pfam01855,KO:K00174,69.4,EC:1.2.7.3
WOR52_10043930,WOR1_52_54_148881,#N/A,44.8192,5752,WOR52_100439306,WOR52_10043930.17,5110,5751,641,639686485,639633060,49.3,Bacteria;Acidobacteria;Solibacteres;Solibacterales;Solibacteraceae;Solibacter;usitatus;Solibacter usitatus Ellin6076,domain,pfam01855,COG0674,24.65,pfam02780,KO:K00174,49.3,EC:1.2.7.3
